simulation_id	longitude	latitude	inclination	distance	mass1	mass2	spin1z	spin2z	gps_time	geocent_time	geocent_time_ns
290	4.2385465	0.88422235	0.72795743	9899.9572	42.103828	25.4555	0.0056225904	-0.088617881	1015761964.810513	1015761964	831169724
291	4.1904571	1.1654219	0.44590469	10583.096	78.097517	30.877834	0.042557824	-0.67601209	1018950870.037531	1018950870	55821896
292	1.6093184	0.2555086	0.9416784	2370.8637	17.048527	14.938485	-0.089622506	0.065366101	1000808386.836632	1000808386	853312254
293	4.6978607	0.90906484	0.25202744	3305.2291	31.433659	31.010498	0.23786468	0.38619146	1024584308.739051	1024584308	745497465
294	5.7277924	1.0850924	2.9150326	4985.6105	32.462709	17.25974	0.20718985	0.12906867	1012561925.429456	1012561925	432572365
295	0.26189843	0.84330812	0.79276444	3067.5961	45.812653	18.147062	0.27861049	0.12704201	1030938903.747277	1030938903	760217667
296	4.167386	1.257413	2.338983	2569.9093	21.929817	19.670762	-0.64217002	-0.091264334	1016010431.197	1016010431	213772535
297	5.2092049	-0.47766167	2.5205483	5215.611	53.710645	40.939619	-0.26711195	0.29937555	1011773034.484303	1011773034	465553284
300	2.7203896	-0.31820692	0.11154398	2774.0988	71.414756	46.690157	0.17818348	0.28217438	1000473621.530117	1000473621	535105944
301	5.1005854	0.59721923	2.8143354	3341.3724	22.406431	11.61275	-0.15760811	-0.46785884	1020936609.762032	1020936609	780913234
303	5.3463629	-0.30414156	0.87763539	7226.1288	179.99869	122.26108	0.44029897	0.40006401	1001253660.312788	1001253660	293404341
304	5.4050625	-1.1205667	0.27315806	15369.629	75.466704	72.736565	-0.26331148	-0.35955245	1016693370.396462	1016693370	383357286
305	4.3820612	0.18208328	0.748802	11947.937	114.80854	55.608656	0.33859923	0.020293715	1022615798.062107	1022615798	51073790
308	3.1710763	-0.65363071	2.7204024	15175.717	70.586357	63.252061	0.059839036	0.007764457	1028744078.980135	1028744078	978986263
309	2.8318726	0.57883578	0.12159784	5845.9158	59.518535	51.935107	0.71108856	0.034400192	1016166623.638079	1016166623	656634808
310	1.8672224	0.23776706	0.83925298	9546.513	81.753636	47.358197	0.20438992	0.020733753	1020193298.569961	1020193298	581885815
311	6.0262222	-0.039923799	0.51289447	7021.2038	72.450805	59.356385	-0.2219412	0.68762801	1017848108.102151	1017848108	114252090
313	2.5209138	-1.177383	0.96632171	2048.2903	30.277463	13.386047	-0.67069755	0.15059004	1016198398.324245	1016198398	308107138
314	0.60150281	-0.65269181	2.5846708	2212.8928	22.403613	19.956016	-0.21239121	-0.22154883	1005145588.36516	1005145588	346960187
316	2.0062155	0.011335822	2.4338023	3055.8849	74.738152	45.913047	0.32028585	-0.89741545	1027695115.273637	1027695115	283240676
319	5.9122618	-0.12779142	2.3708718	4397.6179	16.316991	15.483298	-0.0084391411	-0.035109721	1029306392.453784	1029306392	463681698
320	0.14867171	-1.4126364	2.634122	5800.5303	94.055894	43.988502	0.58035281	0.011368681	1008447212.26461	1008447212	251292229
323	3.8466582	0.64195814	0.36411769	4645.6602	19.194863	18.124421	-0.097235165	0.12812391	1006698728.180042	1006698728	198358059
325	2.3268032	0.0093535715	2.7524214	3738.5345	27.837743	27.579226	0.56011279	-0.066063557	1030973139.566709	1030973139	577422023
326	4.2307376	0.74990459	1.5431272	2265.3373	37.629188	23.580626	0.25473276	0.27017777	1004273411.782376	1004273411	784877896
327	2.4838095	-0.068523301	2.0757208	7681.7372	54.994554	43.01115	0.45235704	0.41493785	1011725871.172781	1011725871	156051040
332	3.2794793	-0.36013549	0.64735827	10922.661	117.26759	81.672522	-0.052872826	-0.0338815	1028381832.838915	1028381832	823937535
333	0.3365308	-0.28768396	0.36890775	10308.627	20.608326	19.716116	0.0021372461	-0.28413229	1029707895.655468	1029707895	644816041
335	4.3392473	-0.056862115	2.3560487	2971.8854	34.101801	33.072148	0.17428336	0.61311967	1021402620.654437	1021402620	638680458
336	2.9955743	-1.1272323	2.0080992	4418.9912	51.213754	16.252044	-0.042512646	-0.5564704	1004510202.283859	1004510202	276709437
338	4.7532497	-0.14246616	0.85475264	2792.0099	49.305781	38.13212	0.017744242	0.62144944	1019700548.418448	1019700548	411348701
339	1.8818058	0.27499984	2.5034784	5087.2581	20.876006	16.662145	-0.30723973	0.40031085	1021620813.390524	1021620813	391044497
340	2.2161181	-0.61479454	1.054916	1401.0591	17.712791	17.297433	0.51780551	0.36790927	1010657032.349602	1010657032	334640741
341	5.5889662	-0.53485003	2.3995159	5037.8043	47.53462	28.014468	-0.0062122646	0.57139543	1017619191.905065	1017619191	885688543
343	4.1512614	0.2461487	1.857376	3371.7346	65.303133	52.299928	-0.15154888	-0.6719522	1005545640.286807	1005545640	280883908
344	3.6741759	0.78405859	0.68812692	1725.754	9.599184	8.4946202	0.25733955	-0.40960706	1008765716.435037	1008765716	451585889
345	3.1490695	-0.73130966	2.3358739	2527.877	16.99667	15.633428	0.61366395	-0.086743466	1014843056.758626	1014843056	738588333
346	0.73076405	-0.096405976	1.9709997	7746.1068	103.40893	46.534052	0.068462882	-0.10577271	1005240617.967521	1005240617	951649666
347	5.2087518	0.97790649	1.1429835	2297.3266	25.763743	19.419093	-0.0094117225	-0.35577473	1006917450.511441	1006917450	525091052
349	2.8394503	0.11052633	2.672537	3712.121	29.443425	26.748059	-0.0063672267	-0.12205698	1021984525.127686	1021984525	116637349
350	2.9709715	-0.39500069	0.68056698	2088.6572	50.524184	33.007101	-0.17917058	0.01826981	1005980659.863355	1005980659	849848151
351	0.10341775	-0.27860152	1.4601629	1817.0984	20.02594	19.733058	0.25293287	0.21513103	1013802457.004227	1013802457	15539527
353	4.3633999	-0.92889003	2.0518903	5012.5892	27.182419	22.423757	-0.047882039	0.013928567	1005281566.766872	1005281566	747563958
355	4.2773892	-0.11521498	0.72792824	3961.0716	32.354832	31.928903	-0.78385377	0.024214698	1014773076.267027	1014773076	253848076
356	3.1237235	0.3376481	0.73361093	6616.2991	66.655724	49.416772	-0.26901108	-0.20563826	1018344817.534245	1018344817	542335153
357	1.6713745	-0.28529244	0.81834967	8264.1902	89.03368	86.079154	0.1251163	-0.43993348	1028318099.358111	1028318099	359918237
358	0.052231907	-0.89189028	0.79272183	4102.874	85.363773	53.730974	-0.69227129	0.10900691	1020941517.284303	1020941517	273882151
359	6.1313158	-0.71252444	0.76163999	6636.6689	64.274321	60.321602	0.13173991	0.31999313	1022639294.069405	1022639294	51119566
360	2.2308721	0.33040313	1.3326765	1296.9421	13.308685	12.61636	-0.01751192	-0.19433903	1019937199.81348	1019937199	825368524
363	5.2383105	1.2192104	1.8283087	2057.8441	34.976481	12.178993	0.071871518	-0.58197386	1021973917.333014	1021973917	349897623
364	3.8113733	0.083474516	0.50649879	2189.9433	37.187311	25.821493	-0.046041893	0.096045529	1007111198.389608	1007111198	388190389
365	1.7695876	-0.21223209	0.98853725	3584.2608	46.206226	14.308415	-0.26504414	0.25082378	1005170927.396449	1005170927	383812428
367	2.7729271	0.87037684	2.2704245	7525.6476	67.356533	41.561077	0.20140292	-0.0002875998	1009637247.627565	1009637247	644729376
368	2.9743816	-0.34331299	1.7326785	1238.316	17.708672	16.44007	0.052795392	-0.015606451	1022124996.758839	1022124996	765617251
370	4.3975781	-1.2928359	1.2755237	2290.3792	38.671541	17.455472	0.050006944	-0.019414159	1017606568.988102	1017606568	971274137
371	0.64672966	-0.69448435	1.0835919	2123.0228	18.550807	11.306959	-0.30193957	0.088233474	1002999390.220091	1002999390	201678157
372	3.4029726	-1.3526721	0.59344623	3346.4831	14.727296	11.287383	-0.3189829	0.29112642	1027340496.690888	1027340496	670532823
374	3.4301946	0.072257043	2.249895	5612.0593	31.072884	30.816001	0.50440243	-0.10484378	1015056479.116578	1015056479	126897216
375	3.4061316	0.13356206	0.86671371	3031.5056	15.774507	11.584695	-0.0011250395	-0.39812959	1016956563.606051	1016956563	625126481
377	4.5465641	0.57063135	2.2878722	1954.7636	15.257919	15.255505	0.28221075	-0.36108413	1021881496.388199	1021881496	408781171
379	2.6698739	0.95237329	1.4863885	3443.0626	39.653888	11.614541	0.090675258	-0.0046468809	1023756283.041447	1023756283	57603717
380	0.9057397	-1.0433838	2.3596329	8749.3597	85.482017	84.581819	-0.42324303	0.047317656	1022369558.101342	1022369558	86569428
381	5.4379039	1.3226466	0.64745978	11856.064	57.410729	56.407745	-0.36985991	-0.0015237556	1021808292.003984	1021808292	18817306
382	2.8037884	0.97204173	1.8290416	6006.8541	64.727492	34.645701	-0.67203821	-0.29039039	1030911977.898138	1030911977	912803411
383	1.0243689	0.96004967	1.9686339	1885.7343	39.202237	38.918356	-0.011454943	-0.45118931	1025124179.973747	1025124179	988542318
384	0.85334874	-1.1215797	0.38654453	2653.7064	26.439998	26.192645	-0.035438578	-0.072515382	1025128356.816212	1025128356	800025344
385	4.513466	-0.60195823	2.5936259	2191.9728	25.042062	14.929121	0.22428211	-0.17730491	1024358472.975442	1024358472	965623021
389	0.21553895	1.1719583	2.5816087	1557.4952	33.121105	15.15361	0.066598076	0.42016555	1019928499.442929	1019928499	452717304
390	3.0360089	-0.56742161	0.45331543	1119.5002	17.603595	16.787946	0.22527589	0.13305734	1024436455.207895	1024436455	208226085
391	0.56202278	-0.30753705	2.4951856	3024.312	17.701627	17.083758	0.064633491	-0.60053112	1010791108.494911	1010791108	501284361
392	2.9122272	-0.60766221	0.21098635	3350.8881	16.822607	13.420984	0.36727312	0.47725074	1030896241.045797	1030896241	47944903
393	3.0424763	-0.86014461	1.6923287	2540.9626	18.108407	14.590321	-0.28530731	-0.30564231	1013185925.886005	1013185925	870630980
395	6.022937	-0.31674199	0.80904159	8818.8701	42.400655	38.616917	0.45561873	0.24456445	1027456977.804371	1027456977	786472797
396	0.0074926425	0.5539697	1.3533949	7837.1395	42.142676	31.003751	0.42151728	0.13042346	1017347054.500978	1017347054	509243488
397	3.3402197	0.46936383	2.7369832	13811.054	128.62976	111.70637	0.82709562	-0.18917433	1022902609.042495	1022902609	62235117
399	1.5887	-0.88091698	1.1815771	1396.0908	18.86903	13.78637	-0.2816721	0.1007428	1025077851.309316	1025077851	287561536
400	5.6752735	0.6812935	1.8051781	3043.7845	59.231746	25.439103	-0.19078504	-0.20401659	1015416181.817334	1015416181	828631043
401	0.74475017	-0.60936943	1.7805386	2056.3327	31.455313	26.487038	-0.66593374	-0.064091409	1006527557.898466	1006527557	886381745
403	2.6636977	-1.1281262	0.36931392	1130.0129	12.50953	11.066384	-0.60060139	0.78907466	1023903358.058819	1023903358	45019388
405	3.9194226	0.29860311	0.58256378	8214.4976	36.131981	27.159637	-0.59390286	0.29397549	1019730668.152515	1019730668	162180424
406	3.7880627	0.060790859	3.1116914	10860.801	45.868402	38.455967	-0.42328629	0.10595837	1026308670.337352	1026308670	321815968
408	5.3886471	-0.77278262	0.46738276	4241.0748	32.540137	30.372338	-0.57194726	-0.017438477	1029040435.16862	1029040435	165510297
410	5.8176846	0.0027390783	1.9191627	9873.3661	161.57277	149.35964	0.17980036	0.22091111	1018007757.954421	1018007757	965621710
411	4.399014	-0.74390276	2.0716606	1600.6455	32.822861	24.065952	0.21492255	-0.51663942	1026774574.419575	1026774574	407538295
412	0.59644183	-0.38738964	2.7386883	11584.036	82.484974	77.423099	0.3408515	0.21195054	1010368068.514806	1010368068	518231273
413	5.0680237	-0.35009436	2.0443645	6068.7356	91.451367	55.904081	-0.085108421	0.15082523	1007957967.761798	1007957967	753965735
414	4.7798131	1.4328978	0.84402131	1159.4666	26.843607	7.3741896	0.29013093	-0.073890321	1021425022.979462	1021425022	992214441
415	4.1094801	0.13944067	1.6825674	1400.2011	38.773575	32.496854	0.2954743	0.34104414	1026330670.59945	1026330670	594537735
416	5.2714956	0.17989925	2.2716309	6385.8968	123.60253	123.16653	-0.014459987	0.24761527	1002383593.268837	1002383593	262283802
418	4.4065805	0.33367119	0.42137856	2775.4301	12.901829	11.422653	0.68084393	0.35785137	1009508361.137943	1009508361	129183173
420	2.6862291	-0.75320307	0.85247716	12420.164	70.240832	68.289529	0.0020128213	-0.2857804	1024392499.329696	1024392499	311710000
421	0.54258909	-1.3893208	1.8997935	2301.76	54.505834	19.928586	-0.54938691	0.48102207	1004279568.749838	1004279568	735386372
422	5.2963954	-1.3570484	0.95262943	2618.2513	14.054017	13.117745	-0.73831202	0.52066076	1018409013.977743	1018409013	959940910
423	1.1003889	0.092599103	2.3082437	5181.3828	49.840431	33.718282	-0.20500073	0.18647957	1022336743.561808	1022336743	574157476
424	1.585183	-0.60188081	0.61360975	10132.158	94.474923	75.171088	0.43879139	0.02850072	1010942588.136941	1010942588	120076656
426	1.0520465	1.0545535	0.31061197	5797.7266	75.394948	43.049199	0.019603632	0.078234672	1000522725.546753	1000522725	561752319
427	5.2573465	-0.87962446	2.7890851	11077.148	95.752279	73.467086	-0.45237446	-0.13689846	1026494152.38264	1026494152	363939285
428	5.7194115	-0.53231128	0.7468497	3550.8816	11.971351	11.598324	-0.1518129	-0.23481319	1011879507.736955	1011879507	733058095
429	4.6538836	0.71862698	1.2670908	5464.2372	42.406904	39.154029	-0.20799955	-0.28148565	1011621383.973512	1011621383	994843125
431	1.9834775	1.1039448	2.3342727	2838.015	22.598918	21.768904	-0.064146639	0.17884693	1001951900.827089	1001951900	841941595
432	0.81587904	0.015393832	2.744652	5771.2478	66.807815	29.449836	-0.1009107	-0.60856189	1014549134.566093	1014549134	553889394
433	4.4900992	0.33904095	2.8636812	1276.1411	22.568967	11.84969	0.22158803	-0.8045595	1012868961.510295	1012868961	505660653
434	5.8143319	0.13895191	2.1282859	4070.658	55.521921	52.62407	-0.6771865	0.043614325	1013072054.347313	1013072054	336831450
435	4.716202	0.31412648	0.88782513	4757.8285	100.05557	39.456781	0.011041272	0.20918139	1011201834.902403	1011201834	921089292
438	2.5573435	-0.60720767	0.84578951	1382.382	36.902136	15.003445	-0.76355376	0.67332945	1020034252.330992	1020034252	326949716
439	0.87187354	1.0127398	1.1400414	3094.8127	91.01429	57.110429	-0.52324166	-0.018159045	1014479171.242853	1014479171	257307172
440	2.6794622	-0.1874346	2.145006	1982.9845	13.440039	10.553208	0.76177238	-0.29831963	1013804448.166001	1013804448	148794055
441	5.306169	0.51382455	0.62980531	6075.5246	60.576	53.758315	0.053472305	-0.1903761	1022072321.280449	1022072321	298785567
442	1.5301937	0.08829681	0.33105021	1242.2677	29.448633	24.621724	0.0030799896	0.19662324	1009691778.787657	1009691778	804307938
444	4.429361	-0.98622007	1.0784962	1786.1922	27.600469	24.661179	0.30798922	0.0045836574	1030681235.164273	1030681235	147524834
445	5.2105056	0.33806211	2.4563129	7871.4432	35.083791	31.276737	0.071379022	0.89165639	1011999220.602937	1011999220	610553145
446	6.0672836	-0.014183531	0.41300938	2058.8381	54.74769	50.849301	0.37054389	0.25943119	1012792185.297185	1012792185	296109915
448	4.3166452	0.11913635	1.7477828	2576.096	25.486935	19.886469	-0.041028748	-0.70627577	1029285819.281549	1029285819	297157168
449	3.5779732	0.50169822	2.4215104	2932.4038	34.484338	28.175069	-0.27858755	0.065037987	1025601155.995826	1025601155	992146492
450	0.026926693	0.28960821	0.60032977	5487.679	15.782848	11.773168	-0.12234686	0.34404623	1016468018.414756	1016468018	425315261
452	0.72471387	0.6683824	2.4442177	7097.7591	24.930812	19.939941	-0.0039826089	-0.17265776	1001840459.370297	1001840459	386010408
453	2.845986	-0.83810827	0.86915181	5635.6209	48.138748	36.328417	-0.027539754	0.16363626	1004526197.88557	1004526197	877061129
457	0.76568873	-0.15664344	0.41750037	4238.2703	84.456598	74.874818	0.35201544	-0.51907299	1018259913.240454	1018259913	225621819
459	2.1958328	0.13579041	1.9429314	6265.905	92.392121	56.749586	-0.34394376	-0.55348104	1019417066.246462	1019417066	250871301
460	0.23118293	1.0838619	2.8515343	4100.2285	31.037965	27.798194	-0.12452287	0.10267022	1008916910.671446	1008916910	685139894
461	1.376021	0.63280913	2.5613139	7229.8554	70.863679	33.749953	-0.12692911	-0.30905139	1014120329.5026	1014120329	501000047
462	3.1225104	0.63952301	1.4927524	4622.7085	34.249745	19.408098	0.23448147	0.27605775	1030389053.240152	1030389053	243296027
463	0.37814358	1.0098139	0.40672446	7899.5438	48.820514	37.493732	0.016381299	0.010523524	1026470788.664287	1026470788	680942059
464	5.739657	-0.3692071	0.72406031	3088.1895	35.871401	13.722122	-0.20045304	-0.024448604	1023662844.772547	1023662844	754692674
465	5.0432976	-0.29036121	2.6318122	1441.1744	23.188584	21.540415	0.33991331	7.3068536e-05	1014521612.548462	1014521612	530568600
466	6.1191118	-0.0084394172	0.71394487	7975.5409	41.559241	29.311718	-0.16715425	-0.49281814	1005572615.098473	1005572615	83054662
467	5.9616427	-0.85571432	1.0730842	614.81468	12.14182	4.3312765	-0.027118852	-0.037318464	1029506650.577854	1029506650	568861961
468	5.0666717	1.1767931	0.57793906	3963.9714	29.011894	16.42171	-0.091883892	-0.055715002	1013370794.593388	1013370794	610306263
469	2.4811376	0.45297878	2.5335405	2440.4568	17.77789	10.652304	-0.054291735	-0.13092365	1027040720.799969	1027040720	809068680
470	3.7831092	0.80943441	1.9688655	2360.2372	45.617279	36.286293	0.012157075	0.06756349	1017305734.224632	1017305734	244381905
472	4.5912697	1.2337807	1.3489722	6051.7088	61.523947	54.42589	-0.0047250402	-0.42859483	1022500537.396488	1022500537	411214232
474	2.3930547	0.90008248	0.63801581	6125.1663	27.926316	23.851018	-0.26318398	0.29191776	1005721318.865149	1005721318	878846169
475	5.7463663	0.35301868	3.011997	6945.2162	31.548597	18.619574	-0.12338801	-0.35648384	1006562922.468988	1006562922	487547159
476	5.1177011	-0.63239152	1.549869	2124.9695	34.951963	17.852171	-0.10351462	-0.12390019	1028669583.805424	1028669583	803173423
477	0.16916776	-0.73884963	0.92090687	3540.5851	22.898998	10.237385	0.0042427635	0.043151617	1028426884.464458	1028426884	448305726
478	1.287277	-0.16103603	0.27699266	4821.9641	41.234225	16.009376	-0.30281826	0.70134363	1018523811.42056	1018523811	403874397
479	3.3895613	0.2010312	2.1624386	2220.0977	28.583316	9.0818802	0.2907339	-0.21684028	1022870736.124878	1022870736	123118162
480	3.9391562	0.1016614	2.7180498	3984.6368	47.426608	12.184463	0.5074058	0.042296455	1004361394.643203	1004361394	649078965
483	3.3690762	-1.342064	2.5832331	10947.604	49.655528	45.800673	0.45862174	0.0072428205	1003404106.117576	1003404106	102895498
484	5.9792739	-0.8705298	2.5313474	3759.9265	129.55808	67.334145	0.53988455	-0.30144574	1004145701.084265	1004145701	81678987
485	4.9731014	-0.30404358	1.3557041	2423.447	50.434616	33.061669	0.042231206	0.09267303	1014138893.728027	1014138893	725882292
486	0.26911855	-0.1421021	1.2462447	5973.4593	132.23818	123.90789	-0.11583587	0.10212026	1006182500.40158	1006182500	385349035
488	2.3047802	-0.81365161	2.6910695	4825.8815	16.263667	11.873249	0.18518677	0.11093722	1008207851.850317	1008207851	830683589
490	0.048240354	-0.80143768	0.21623919	15007.454	69.988916	48.156056	-0.68788835	-0.017053337	1005481616.773542	1005481616	751377940
